id,,score.positive,score.negative,SA score
904696,nasdaq100 hits new high intc breaks 50,0,1,1
904803,twitter things gon na get taken says btig twtr barronstechblog,0,0,-1
904863,rt stocktwits twitter down 60 since ipo chart basically says twtr visual charliebilello,0,0,-1
904965,stocks breaking new highs sampp500 2300 bullishness good earnings economic data nice moves tsla nke,2,1,1
905128,latest acquisition mark end mampa mobile gaming aapl atvi czr ttwo goog znga gluu,0,0,-1
905193,intel trump chip plant create thousands jobs intc,0,0,1
905249,twitter headed deep downtrend lows twtr fb via investopedia,0,1,-1
905380,rt miriamgottfried trump twitter weeks heard podcast srussolillo twtr,0,0,1
905494,dont like not every drop twtr snapchat,0,2,-1
905501,rt jowens510 twitter weve user growth problem hustonca twtr,0,1,1
905533,whole foods comps would positive spent share buyback money groceries wfm,1,0,1
905578,rt evanmedeiros new post line twitters stock twtr stocks trading,0,0,-1
905664,twitter weve user growth problem hustonca twtr,0,1,1
905709,facebook tests machine learning ads race fb,0,0,1
905743,bird wire twitters user growth verge twtr statistacharts,0,0,-1
905754,twtr no less 82 downgrades last 45 minutes no rumors yet dis maybe trump brand make offer,0,1,-1
905778,astounding apple earnings tech earnings would 15 higher instead 115 higher aapl used tech earnings,0,0,1
905913,would smart look theyve made fortune twitter superbowl ad twtr,0,0,1
905944,snap youth amp receives ipo twtr market cap stuck,0,1,1
906121,rt corytv twitter tumbles insiders continue collect piles twtr shares discussion trumpian,0,0,1
906130,twitter tumbles insiders continue collect piles twtr shares discussion trumpian,0,0,1
906164,stocks cant even beat surprised djia spx comp,0,0,-1
906213,amazon might buying big retailer heres amzn,1,0,1
906379,8 important habits need take up really want millionaire read sooner later fb twtr,0,0,1
906456,top stocks per exchange xlf byx xlf twtr xlf makingmarketsbetter,0,0,1
906591,biggest ipo amp get email emc fb,0,0,1
906599,nvidia nvda earnings preview est eps 083 sales 211b traded 7 last 8 options pricing 75 move post,1,0,1
906721,amazon plans 3 chinese factory 90 humans drop 80,0,2,1
906773,not nvidia thats interesting philipvandoorn lays case investing chip sector nvda,1,0,1
906807,shares nvidia trading slightly down prepares report earnings nvda,0,0,-1
906813,michael believes nvidia not justify higher price continue beat market years nvda,0,0,1
906880,huge 2016 stock bump nvidia earnings today also huge showing astounding numbers nvda,0,0,1
906915,super bowl drones intel uses 300 light show intc,0,0,1
906917,newest member tech not new name nvidia nvda market cap last year worth nflx crm amp tsla,0,0,1
907019,lot notable earnings coming up soon close nwsa yelp p atvi expe wu znga skx,0,0,1
907061,nvidia keep amazing hot streak going earnings nvda last years top sampp 500 stock due bell,0,0,1
907350,stocks still holding solid gains around 20 mins close wall st djia 06 helped 16 bounce gs,1,1,1
907414,related news bank america testing ‘completely automated’ branches bac,0,0,1
907527,twitter says trump good business numbers don’t back up twtr,1,0,-1
907537,afternoons winner znga beats 74 analysts wall street consensus,1,0,1
907538,znga misses estimize eps consensus 4c estimize revenue consensus,0,1,-1
907553,dozen useful fb twtr,0,0,-1
907660,stock worth 400 gain company proven sustainable business suddenly finds huge new growth category nvda,1,0,1
907724,rt hedgeyeinternet yelp least still see stop around segments im sick model,0,0,-1
907766,rt nvidia up businesses except datacenter auto growth high nvda,0,0,1
907807,nvidia up businesses except datacenter auto growth high nvda,0,0,1
907885,twitter up twtr stock goes down,0,0,-1
907928,really need nvidia done brought much profit q4 2016 seriously nvda,1,1,1
907930,jowens510 nvda beat estimize estimates 400 run year stock simply catching up point,0,0,1
907959,rt bwilliliou whole foods seen light comes hard part sbanjo via bfly wfm,0,0,-1
907960,wall street shockingly nvidias 117 earnings surge nvda,0,0,-1
908326,dont remember last time business size grew factor three think great position nvda ceo,0,0,1
908461,tsla worker says uaw help factory pay conditions via forbes,0,0,-1
908896,aapl watch experts get rich turn learn,0,0,1
908958,gold future expect volatility gld iau,0,1,-1
908981,tsla trade options tesla youre gon na love,1,0,1
908982,twitter yelp twtr fb,0,0,1
909037,soon autonomous driving better people cant drive please elonmusk save us tsla,1,0,1
909386,check student story inspirational love fb twtr,2,0,1
909563,📉 twitters share price 10 thursday ouch twtr via,0,0,1
909903,aapl win long calls,2,0,1
909910,alibaba caution brand amp defotis baba china fxi,0,2,1
909959,rt timothysykes 17 habits make rich learn asap fb twtr,0,0,1
909963,rt timothysykes dozen useful fb twtr,0,0,1
909964,rt timothysykes check student story inspirational love fb twtr,2,0,1
910019,rt even donald trump cant save twitter srussolillo talks challenges facing twtr,0,1,-1
910230,bought month qqq spy paid mortgage u fine not u couldnt,0,0,1
910244,bought month qqq spy paid mortgage u fine not u couldnt life,0,0,1
910432,rt goldmansachs watch gs ceo lloyd blankfein “a bit market growth,1,0,1
910442,case stopped paying attention nvidia up slightly afterhours trading tough see report think nvda worth less,0,1,1
910573,nvda nvidia ceo fastest growing technology company world,0,0,1
910879,heres turn stock trading losses profits possible right strategy fb twtr,0,1,-1
910894,netflix failed launch china due content regulation chinese government nflx,0,1,-1
911345,aapl become option trader,1,0,1
911780,investors sit sidelines even dow hits record rush gold via barronsasia spy gld bond eem,0,0,1
912344,already hired several veteran engineers cisco csco enterprise,0,0,1
912707,creating industry gives place executive hall leads others fall shadow tsla,0,1,1
913021,vxx option strategy won 8 straight years,0,0,1
913056,btw nice call spx going level 2300 potential fed squeeze,0,0,1
913082,intc theres something magnificent turning intel winner options,1,0,1
913096,amzn comes amazon see chart gt via cmlviz,0,0,1
913114,rt 361capital lg cap alltime high list jumps 57 stocks consdiscr industrials financials lead xly xlf xli,0,0,1
913135,todays chat available free see traded skx plug bac nugt,0,0,1
913167,year 2017 stock market spx ndx,0,0,1
913194,rt 361capital alltime new highs spx dia qqq mdy small caps join next week iwm,1,0,1
913197,11hour trading checklist 100 free invest amp watch fb twtr,0,0,1
913395,twitter gets reply wall street investment twtr,0,0,-1
913630,great tech debate michaelkhouw trading googl make money heres,0,0,1
913677,52 spx companies beat sales estimates q4 date below 5year average 53,0,0,1
913782,rt optionsaction tech record highs riskreversal betting cisco make profits csco,1,0,1
913787,tech record highs riskreversal betting cisco make profits csco,1,0,1
913858,benzingas option alert recap february 10 ally arnc wfm twtr k kss gpro mdlz fosl shld,0,0,1
913872,awards days away traders sharing solid hits portfolio p vz fcx,0,0,1
914035,rt madmoneyoncnbc another reason jimcramer thinks agn charge destiny,0,0,1
914206,aapl rises amidst surging markets investors shouldnt chase momentum,0,0,1
914405,rt charliebilello past 3 weeks since inauguration day among weve seen equity markets since spx vix,0,0,1
914488,confused 17 yr old says amp friends use twtr time said order 1 snapchat 2 look up 3 twtr,0,1,-1
914544,tweet spx ndx,0,0,-1
914696,twtr,0,0,-1
914850,get worse qualcomm legal nxp semiconductor acquisition nxpi,0,2,-1
914854,oh 16 gdp growth strong economy spx fell 12 1st 6 wks,1,0,-1
914861,amzn rang bell study said robots would kill 47 us jobs amazon hiring 100,0,0,1
915096,nflx things either getting really good super see chart gt via,1,1,1
915123,twtr breaks down below pivot points see chart gt via cmlviz,0,1,1
915166,tsla beautiful moves turned gigantic winner less risk,2,1,1
915174,intc window world successful option trading 105 gains,2,0,1
915195,aapl make call buying apple work cc options riskreversal,1,0,1
915243,12 insights millionaires mind youve got ta think like millionaire become one fb twtr,0,0,1
915687,let units fail potentially causing disruption make cisco work,0,2,-1
915834,rt timothysykes heres early weekend motivation enough hard work fb twtr,0,0,1
915869,trade plan axp wfc last week also still look good,1,0,1
916872,business heres elon musks meet trump could good teslamotors tsla,1,0,1
917016,tslas battle union heating up via cnn,0,0,-1
917018,tsla chief public auto workers union via,0,0,-1
917021,elonmusk union calling tsla worker paid via guardian,0,1,-1
917249,earnings growth spx q4 50 above estimate 31 december 31,0,0,1
917594,sampp 500 finishes higher year tie record 9 straight up years spx,0,0,1
917658,sampp dow nasdaq 100 pace 9th consecutive positive year spy dia qqq,1,0,1
917733,apple v qcom meets eye headlines possibly several billions,1,0,1
917965,watch gs amp partner mentor future female engineers,0,0,1
917966,study awesome amp tips ive learned years let history fb twtr,0,0,1
918155,rt unbelievable see fb spending time energy opposed fake news filter bubble h,0,2,-1
918269,rt charliebilello sampp 500 hasnt 1 intraday move since december 14 longest period intraday history spx,0,0,1
918363,headtohead google pixel vs huawei honor goog,1,0,1
918500,20 minutes chat usa economy bac economist bnn weekly energy forex trump china gold,0,0,-1
918588,aapl trading weekly options apple profit,1,0,1
919072,apples tim cook fake news killing peoples minds via yahoofinance aapl,0,0,-1
919085,jim cramer weighs yelp yelp,0,0,1
919166,example still awesome makes proud fb twtr,0,0,1
919317,instagrams user base grew 10 times faster twitter fb twtr,0,0,1
919327,aapl think pretty remarkable apple,0,0,1
919350,rt callumthomas 8 february even less well known good spx market returns postelection year ht,1,0,-1
919411,najarian sees high options activity ebay ebay,0,0,1
919483,rt evanmedeiros new video tactical channel trading weeks closed trades iwm tza,0,1,1
919550,rt hedgeye chart shows 83 stocks consumer staples heavily shorted like long wfm amp short hain,1,1,1
919791,new penny stocks start infographic preparation key success not luck fb twtr,1,0,1
920176,hard imagine world aapl isnt helping lead way shares many years t,0,0,1
920221,whats wall streets consensus twitter sell stock twtr,0,1,-1
920442,5 lessons best day last year apply lessons 2017 fb twtr,1,0,1
920660,spent 2 hours youtube today looking one best acquisition time goog,1,0,1
920764,50 brilliant quotes get up study weekend long fb twtr,2,0,1
920791,rt wfm good whole foods food cost kr cmg thank,1,0,-1
920836,aapl software took idea like buying weekly options apple made work,1,0,1
920880,fb trade weekly options facebook stock etf,0,0,-1
920937,sampp 500 up 230 since 2009 market would call spy voo,0,0,1
921145,looking good one not pick top 10 hotels good couple report week mar h,2,0,1
921211,bought 3 billion vrx due not find bs,0,0,-1
921379,ebay shh breaks above pivot points see chart gt via cmlviz,0,1,1
921391,ea breaks above pivot points see chart gt via cmlviz,0,1,1
921624,heres choose best stock trades different fb twtr,1,0,1
921626,qqq idea make money selling put spreads image stock link,0,1,1
921998,rt ophirgottlieb qqq idea make money selling put spreads image stock link,0,1,1
922091,82 spx companies issuing eps guidance q1 57 70 issued negative guidance,0,1,-1
922635,icymi twitter announced new set features combat hateful abusive content last week,0,1,1
922971,actually wasnt impressed twtr q,1,0,1
923341,nvidia’s stock 2016 continued grow up past year,0,0,1
923483,pwc played aig stay favor us government gs earn hundreds millions,0,0,1
923592,elonmusk claims poor working conditions tsla via yahoo,0,3,-1
923671,best emergingmarket bet cautious citi c via defotis,1,0,1
923980,global mampa ex reached 2nd highest january record w last month c,1,0,1
924501,barrons ranks best mutual fund abt spy,1,0,1
924584,former gs executive taking advantage pushing ahead taxes infrastructure wsj,1,0,1
