,id,tweets,givenpositive,givennegative,actual,positive,negative,if_contains,changed_tweets
7536,7536,shares of twitter are climbing a little more than <num> % after ceo jack dorsey purchased more stock : $twtr,0,1,1,0,1,0,shares of twitter are climbing a little more than <num> % after ceo jack dorsey purchased more stock : $twtr
7537,7537,$spy cleared $<num>.<num> . now see if it stays above -or not,0,1,1,0,1,0,$spy cleared $<num>.<num> . now see if it stays above -or not
7538,7538,target has no plans to accept apple pay in-store $tgt $aapl,0,1,1,0,1,0,target has no plans to accept apple pay in-store $tgt $aapl
7539,7539,rt @full_kit_yankee : @ophirgottlieb took an $aapl <num> strike on <num>/<num> for <num>.<num> because of your post . almost <num>x so far . thanks and great work !,0,0,1,0,0,0,rt @full_kit_yankee : @ophirgottlieb took an $aapl <num> strike on <num>/<num> for <num>.<num> because of your post . almost <num>x so far . thanks and great work !
7540,7540,$bac continues that monster break out on daily,0,1,1,0,1,0,$bac continues that monster break out on daily
7541,7541,$twtr jack dorsey just bought a chunk of twitter stock via @cmlviz,0,0,1,0,0,0,$twtr jack dorsey just bought a chunk of twitter stock via @cmlviz
7542,7542,yahoo shares jump <num> % on report that verizon has made a revised offer for the tech company at a lower price . $yhoo $vz,0,1,1,0,1,0,yahoo shares jump <num> % on report that verizon has made a revised offer for the tech company at a lower price . $yhoo $vz
7543,7543,"$mar reports after the close , estimize consensus +<num>.<num> eps and +<num>.<num>m revs compared to ws",0,0,1,0,0,0,"$mar reports after the close , estimize consensus +<num>.<num> eps and +<num>.<num>m revs compared to ws"
7544,7544,wayfair should hit $<num> billion in sales during <alphanum> $amzn $w,0,0,1,0,0,0,wayfair should hit $<num> billion in sales during <alphanum> $amzn $w
7545,7545,alphabet s waymo is beginning to gain momentum via @yahoofinance - $googl,1,0,1,1,0,0,alphabet s waymo is beginning to gain momentum via @yahoofinance - $googl
7546,7546,"rt @jcmccracken : $vz , $yhoo reach tentative agreement to lower price of #yahoo sale by $<num>m .",0,1,1,0,1,0,"rt @jcmccracken : $vz , $yhoo reach tentative agreement to lower price of #yahoo sale by $<num>m ."
7547,7547,"$<num>,<num>,<num>,<num> crossed again ! $aapl",0,0,1,0,0,0,"$<num>,<num>,<num>,<num> crossed again ! $aapl"
7548,7548,"icymi , warren buffett has been raising his stake in big #airlines . $aal $dal $ual $luv",0,0,1,0,0,0,"icymi , warren buffett has been raising his stake in big #airlines . $aal $dal $ual $luv"
7549,7549,rt @scottbudman : #breaking : cnbc reports verizon has reached a revised deal to buy yahoo . $yhoo shares move higher .,1,0,1,1,0,0,rt @scottbudman : #breaking : cnbc reports verizon has reached a revised deal to buy yahoo . $yhoo shares move higher .
7550,7550,#breaking : cnbc reports verizon has reached a revised deal to buy yahoo . $yhoo shares move higher .,1,0,1,1,0,0,#breaking : cnbc reports verizon has reached a revised deal to buy yahoo . $yhoo shares move higher .
7551,7551,and another push by these banks . $jpm $bac $wfc with $gs yet to hit new intra-day highs,1,0,1,1,0,0,and another push by these banks . $jpm $bac $wfc with $gs yet to hit new intra-day highs
7552,7552,"cisco 's software makeover continues , with <alphanum> earnings after the bell $csco",0,0,1,0,0,0,"cisco 's software makeover continues , with <alphanum> earnings after the bell $csco"
7553,7553,rt @ophirgottlieb : $gs the edge that has developed in goldman sachs options is remarkable,0,0,1,0,0,0,rt @ophirgottlieb : $gs the edge that has developed in goldman sachs options is remarkable
7554,7554,rt @malibuinvest : $bac sold more at $<num>.<num> ( from <num>c ) over <num> %,0,0,1,0,0,0,rt @malibuinvest : $bac sold more at $<num>.<num> ( from <num>c ) over <num> %
7555,7555,rt @seeitmarket : new blog - `` global market trends : <num> charts to watch now '' post by @callum_thomas $spy $eem $oil $,0,0,1,0,0,0,rt @seeitmarket : new blog - `` global market trends : <num> charts to watch now '' post by @callum_thomas $spy $eem $oil $
7556,7556,facebook : sharing fake news is your prerogative - the verge $fb,0,0,1,0,0,0,facebook : sharing fake news is your prerogative - the verge $fb
7557,7557,"$mcd getting frisky today , putting some distance between it and the big oi at <num> for friday",0,0,1,0,0,0,"$mcd getting frisky today , putting some distance between it and the big oi at <num> for friday"
7558,7558,rt @wsjmarkets : u.s. airline stocks are flying high after filings showed the oracle of omaha is still bullish on the sector $luv,0,0,1,0,0,0,rt @wsjmarkets : u.s. airline stocks are flying high after filings showed the oracle of omaha is still bullish on the sector $luv
7559,7559,u.s. airline stocks are flying high after filings showed the oracle of omaha is still bullish on the sector $luv,0,0,1,0,0,0,u.s. airline stocks are flying high after filings showed the oracle of omaha is still bullish on the sector $luv
7560,7560,$aapl a brilliant approach to trading options in apple that no one saw coming,1,1,1,1,1,0,$aapl a brilliant approach to trading options in apple that no one saw coming
7561,7561,rt @timothysykes : trading without these rules is unfathomable to me so please learn them $fb $twtr,0,0,1,0,0,0,rt @timothysykes : trading without these rules is unfathomable to me so please learn them $fb $twtr
7562,7562,morgan stanley puts amazon prime subscribers at <num>m $amzn,0,0,1,0,0,0,morgan stanley puts amazon prime subscribers at <num>m $amzn
7563,7563,rt @philipvandoorn : warren buffett 's beloved cheap airline stocks could get a nice tax boost from trump $luv $dal h,1,1,1,1,1,0,rt @philipvandoorn : warren buffett 's beloved cheap airline stocks could get a nice tax boost from trump $luv $dal h
7564,7564,bonds and gold with some recovery here ( protection-ey ) . $vxx still bid . seeing a few wiseguy protection nibbling .,0,0,1,0,0,0,bonds and gold with some recovery here ( protection-ey ) . $vxx still bid . seeing a few wiseguy protection nibbling .
7565,7565,rt @cerebrus<num> : for a little optimism $dq $luv $pme $nak $skyw all behaving and growing like good investments #finance #philanthropy #fintec,1,1,1,1,1,0,rt @cerebrus<num> : for a little optimism $dq $luv $pme $nak $skyw all behaving and growing like good investments #finance #philanthropy #fintec
7566,7566,#twitter ceo @jack dorsey continues to believe in the company . he bought $<num> million in $twtr stock this week .,0,0,1,0,0,0,#twitter ceo @jack dorsey continues to believe in the company . he bought $<num> million in $twtr stock this week .
7567,7567,"$gs is ripping , but this option strategy is making more , with less risk",0,2,1,0,2,0,"$gs is ripping , but this option strategy is making more , with less risk"
7568,7568,$wfc is n't the only bank/financial that 's hitting new records today . all-time highs for $jpm $usb $gs $bbt $cfg $pnc $cma as well .,1,0,1,1,0,0,$wfc is n't the only bank/financial that 's hitting new records today . all-time highs for $jpm $usb $gs $bbt $cfg $pnc $cma as well .
7569,7569,things are looking up for @yahoo . $yhoo,0,0,1,0,0,0,things are looking up for @yahoo . $yhoo
7570,7570,shares of yahoo ! rose following newsverizon will recieve a $<num>m discount on its pending acquisition : $vz $yhoo,1,0,1,1,0,0,shares of yahoo ! rose following newsverizon will recieve a $<num>m discount on its pending acquisition : $vz $yhoo
7571,7571,"a few years ago under bartz , $yhoo 's ebitda was over $<num>.<num>b a year . four and a half years later , it 's going out at <num>x that ebitda",0,0,1,0,0,0,"a few years ago under bartz , $yhoo 's ebitda was over $<num>.<num>b a year . four and a half years later , it 's going out at <num>x that ebitda"
7572,7572,"rt @<num>capital : lg cap all-time highs hit <num> stocks ( a <num> high ) . fins , industrials , tech , and consdiscr lead . $xly $xlf $xli $xlk",1,0,1,1,0,0,"rt @<num>capital : lg cap all-time highs hit <num> stocks ( a <num> high ) . fins , industrials , tech , and consdiscr lead . $xly $xlf $xli $xlk"
7573,7573,check out @chuckrobbins key takeaways from the #cscoq<num>fy<num> earnings call . $csco,0,0,1,0,0,0,check out @chuckrobbins key takeaways from the #cscoq<num>fy<num> earnings call . $csco
7574,7574,recurring revenue is up <num> % at cisco . important for company to drive growth there as hardware sales struggle . $csco,1,0,1,1,0,0,recurring revenue is up <num> % at cisco . important for company to drive growth there as hardware sales struggle . $csco
7575,7575,we returned $<num>.<num>b to shareholders during <alphanum> that included $<num>.<num>b of share repurchases and $<num>.<num>b for our quarterly dividend . $csco #cscoq<num>fy<num>,0,0,1,0,0,0,we returned $<num>.<num>b to shareholders during <alphanum> that included $<num>.<num>b of share repurchases and $<num>.<num>b for our quarterly dividend . $csco #cscoq<num>fy<num>
7576,7576,cisco segments : switching : down <num> % routing : down <num> % collaboration : up <num> % data center : down <num> % wireless : up <num> % security : up <num> % $csco,1,0,1,1,0,0,cisco segments : switching : down <num> % routing : down <num> % collaboration : up <num> % data center : down <num> % wireless : up <num> % security : up <num> % $csco
7577,7577,revenue highlights : $csco #cscoq<num>fy<num>,0,0,1,0,0,0,revenue highlights : $csco #cscoq<num>fy<num>
7578,7578,"in <alphanum> , product deferred revenue related to recurring software and subscription businesses grew to $<num>.<num>b , up <num> % y/y . $csco #cscoq<num>fy<num>",0,0,1,0,0,0,"in <alphanum> , product deferred revenue related to recurring software and subscription businesses grew to $<num>.<num>b , up <num> % y/y . $csco #cscoq<num>fy<num>"
7579,7579,rt @mktsinsider : goldman sachs climbs to a record high $gs,0,0,1,0,0,0,rt @mktsinsider : goldman sachs climbs to a record high $gs
7580,7580,services revenue grew well at <num> % y/y with a strong focus on renewals and attach rates . $csco #cscoq<num>fy<num>,1,0,1,1,0,0,services revenue grew well at <num> % y/y with a strong focus on renewals and attach rates . $csco #cscoq<num>fy<num>
7581,7581,goldman sachs climbs to a record high $gs,0,0,1,0,0,0,goldman sachs climbs to a record high $gs
7582,7582,security revenue grew <num> % y/y with deferred revenue up <num> % y/y as more solutions result in greater recurring revenue . $csco #cscoq<num>fy<num>,1,0,1,1,0,0,security revenue grew <num> % y/y with deferred revenue up <num> % y/y as more solutions result in greater recurring revenue . $csco #cscoq<num>fy<num>
7583,7583,collaboration revenue grew <num> % y/y with deferred revenue growing <num> % y/y . $csco #cscoq<num>fy<num>,1,0,1,1,0,0,collaboration revenue grew <num> % y/y with deferred revenue growing <num> % y/y . $csco #cscoq<num>fy<num>
7584,7584,"in <alphanum> , we made progress on our strategic priorities while maintaining discipline on profitability and cash generation . $csco #cscoq<num>fy<num>",2,0,1,2,0,0,"in <alphanum> , we made progress on our strategic priorities while maintaining discipline on profitability and cash generation . $csco #cscoq<num>fy<num>"
7585,7585,"with the application analytics from appdynamics , we will provide customers with insights to improve business performance . $csco #cscoq<num>fy<num>",1,0,1,1,0,0,"with the application analytics from appdynamics , we will provide customers with insights to improve business performance . $csco #cscoq<num>fy<num>"
7586,7586,"in <alphanum> , we added <num>,<num> nexus <num>k and <num> new aci customers . total install bases now <num>,<num> and <num>,<num> respectively . $csco #cscoq<num>fy<num>",0,0,1,0,0,0,"in <alphanum> , we added <num>,<num> nexus <num>k and <num> new aci customers . total install bases now <num>,<num> and <num>,<num> respectively . $csco #cscoq<num>fy<num>"
7587,7587,"we added over <num>,<num> advanced threat solutions customers in <alphanum> , bringing the total to approximately <num>,<num> now using amp . $csco #cscoq<num>fy<num>",0,1,1,0,1,0,"we added over <num>,<num> advanced threat solutions customers in <alphanum> , bringing the total to approximately <num>,<num> now using amp . $csco #cscoq<num>fy<num>"
7588,7588,we had another great quarter in security reflecting the strength of our best of breed offerings and architectural approach $csco #cscoq<num>fy<num>,2,0,1,2,0,0,we had another great quarter in security reflecting the strength of our best of breed offerings and architectural approach $csco #cscoq<num>fy<num>
7589,7589,we re pleased that the board approved a <num> % increase to our quarterly dividend to $<num>.<num> per share . $csco #cscoq<num>fy<num>,1,0,1,1,0,0,we re pleased that the board approved a <num> % increase to our quarterly dividend to $<num>.<num> per share . $csco #cscoq<num>fy<num>
7590,7590,<alphanum> gaap earnings per share was $<num>.<num> and non-gaap earnings per share was $<num>.<num> . $csco #cscoq<num>fy<num>,0,0,1,0,0,0,<alphanum> gaap earnings per share was $<num>.<num> and non-gaap earnings per share was $<num>.<num> . $csco #cscoq<num>fy<num>
7591,7591,s & amp ; p <num> -- up <num> % in past <num> months $spx,0,0,1,0,0,0,s & amp ; p <num> -- up <num> % in past <num> months $spx
